inStock,categories/0/name,id,name,price,shortDescription,url,images/0/src,images/1/src,images/2/src,images/3/src,images/4/src,(empty)
,,36006,Nothing Ear 2 Wireless Earbuds,22499,"Personalized Active Noise Cancellation
Nothing X app for iOS and Android
33 mAh (buds) / 485 mAh (case)",https://avechi.co.ke/product/nothing-ear-2-wireless-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/02/0189547_nothing-ear-2-white_550.jpg,https://avechi.co.ke/wp-content/uploads/2024/02/f9e9ff5f5be6bf10bb41a1e65d32bc53-hi1.jpg,https://avechi.co.ke/wp-content/uploads/2024/02/3103656_db34e17b42a81.jpg,(empty),(empty),
,,36014,Oneplus Buds Ace,6999,"Comfortable fit in-ear design
Decent battery life, 36 hours total battery life
Nice compact case",https://avechi.co.ke/product/oneplus-buds-ace/,https://avechi.co.ke/wp-content/uploads/2024/02/OnePlus-Buds-Ace-a11.jpg,https://avechi.co.ke/wp-content/uploads/2024/02/OnePlus-Buds-Ace.jpg,https://avechi.co.ke/wp-content/uploads/2024/02/OnePlus-Buds-Ace-a11.jpg,https://avechi.co.ke/wp-content/uploads/2024/02/OnePlus-Buds-Ace-b.jpg,(empty),
,,36021,Oneplus Nord Buds CE,5999,"AI call noise cancellation blocks wind and background noise during calls
Touch controls for track change, voice assistant, Play/pause
Bass, Serenade, Gentle and Balanced equalizer options",https://avechi.co.ke/product/oneplus-nord-buds-ce/,https://avechi.co.ke/wp-content/uploads/2024/02/oneplus-nord-buds-ce-tws-earbuds-with-ai-noise-cancellation-misty-grey-digital-o493072603-p593389024-4-202208022217.jpg,https://avechi.co.ke/wp-content/uploads/2024/02/OnePlus-Nord-Buds-CE.jpg,https://avechi.co.ke/wp-content/uploads/2024/02/oneplus-nord-buds-ce-tws-earbuds-with-ai-noise-cancellation-misty-grey-digital-o493072603-p593389024-4-202208022217.jpg,https://avechi.co.ke/wp-content/uploads/2024/02/OnePlus-Nord-Buds-CE-d.jpg,(empty),
,,36434,Anker Soundcore Life P3i Active Noise Cancelling Earbuds,5999,"upto 9 hours playtime ,
4mic for clear calls",https://avechi.co.ke/product/anker-soundcore-life-p3i-active-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/03/3026c40b40603304e0129a8a4e4b916a-600x6001-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/3026c40b40603304e0129a8a4e4b916a-600x6001-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/Soundcore-Life-P3i-01.jpg.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/3026c40b40603304e0129a8a4e4b916a-600x6001-3.jpg,(empty),
,,36443,Nothing Watch Pro Smart Watch,6499,"1.96&#8221; AMOLED Display
Built in GPS , IP68 water resistant",https://avechi.co.ke/product/nothing-watch-pro-smart-watch/,https://avechi.co.ke/wp-content/uploads/2024/03/watch-pro1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/watch-pro1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/NEWNOTHING.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/NEWNOTHING-1.jpg,(empty),
,,36464,Redmi Buds 5 Pro Earbuds,7499,"Vegan leather texture design
Built-in immersive sound with two new modes
Up to 52dB active noise cancellation with three transparency modes
Up to 38 hours long battery life with charging case",https://avechi.co.ke/product/redmi-buds-5-pro-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/03/12.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/BE8683.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/redmi-buds-5-pro-anc-dual-drivers-earphones-3-600x600-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/redmi-buds-5-pro-aurora-purple.jpg,(empty),
,,36590,Xiaomi Flip Buds Pro Active Noise Cancelling Earbuds,14999,"Active Noise cancellation
upto 28 hours music playback, flip to coonect seamlessly",https://avechi.co.ke/product/xiaomi-flip-buds-pro-active-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/03/41nVManhioL._AC_UF10001000_QL80_1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/41nVManhioL._AC_UF10001000_QL80_1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/xiaomi_flipbuds_pro_image_small_1620897032237.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/xiaomi_flipbuds_pro_image_small_1620897032237-1.jpg,(empty),
,,36622,Anker Soundcore AeroFit Open Earbuds,9299,"11mm drivers , IPX7 water resistant
 11Hours playtime",https://avechi.co.ke/product/anker-soundcore-aerofit-superior-comfort-open-ear-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/03/A3872Z11_TD01_V1_1200x.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/A3872Z11_TD01_V1_1200x-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/A3872Z11_TD01_V1_1200x-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/A3872Z11_TD01_V1_1200x-3.jpg,(empty),
,,37337,Nothing CMF Neckband pro,3999,"IP55 water and dust resistant
Upto 36hours of playtime",https://avechi.co.ke/product/nothing-cmf-neckband-pro/,https://avechi.co.ke/wp-content/uploads/2024/03/gsmarena_006.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/f9be2873-03b2-471c-94c7-4068b665fcff24120610_416x416.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/02cef2db-neckband-pro__450_400.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/f9be2873-03b2-471c-94c7-4068b665fcff24120610_416x416-1.jpg,(empty),
,,37343,Nothing CMF Buds,5499,"Touch controls,IP54 Dust and water resistant
dual device connection",https://avechi.co.ke/product/nothing-cmf-buds/,https://avechi.co.ke/wp-content/uploads/2024/03/cmf-buds-by-nothing-42db-anc-earbuds-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/cmf-buds-by-nothing-42db-anc-earbuds-1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/cmf-buds-by-nothing-42db-anc-earbuds-1-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/03/CMF-Buds-Preview-Image_2c2053-e1711205066277.jpg,(empty),
,,37394,Oneplus Buds 3,9499,"water and dust resistant
touch controls",https://avechi.co.ke/product/oneplus-buds-3/,https://avechi.co.ke/wp-content/uploads/2024/04/OnePlus-Buds-3-Black.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/oneplus_buds_31.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/oneplus_buds_31-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/OnePlus-Buds-3-Black-1.jpg,(empty),
,,37641,JBL Endurance Run 2 Wireless earphones,5499,"Upto 10hrs of wireless playback
Hands-free calls
Magnetic buds
Pure bass sound",https://avechi.co.ke/product/jbl-endurance-run-2-wireless-earphones/,https://avechi.co.ke/wp-content/uploads/2024/04/JBL-Endurance-Run-2-Wireless-at-GrandHub.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/JBL-Endurance-Run-2-Wireless-at-GrandHub.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/JBL-Endurance-Run-2-BT-blk-01.jpg.jpg,(empty),(empty),
,,37980,Bose QuietComfort Ultra Wireless Noise Cancelling Earbuds,24999,"World-class noise canceling
Customizable fit
3 Listening modes
Long-lasting battery
Clear calls, easy control
Listen with one earbud",https://avechi.co.ke/product/bose-quietcomfort-ultra-wireless-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/04/51DOzlkiBTL._AC_UF10001000_QL80_DpWeblab_.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/51wzLbD7pxL._AC_UF8941000_QL80_.jpg,(empty),(empty),(empty),
,,37983,Bose Sport Earbuds,16999,"Secure and comfortable earbuds
Weather and sweat-resistant earbuds
Clear calls
Simple touch controls
Long battery life
Bose Music app",https://avechi.co.ke/product/bose-sport-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/04/GUEST_df3bbe8f-5b14-401d-b4b9-215041cc64121.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/Bose-Sport-Earbuds-c1.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/cq5dam.web_.600.600-1.jpg,(empty),(empty),
,,37992,Bose QuietComfort Noise Cancelling Earbuds,19999,"High-fidelity audio

Comfortable?wireless earbuds
Simple touch controls
Noise-rejecting microphones
Weather and sweat-resistant
Compatible with iOS and Android",https://avechi.co.ke/product/bose-quietcomfort-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/04/ebc133cc_f7f83cb7_SW-OS-SW-TAP2-0021.jpg,https://avechi.co.ke/wp-content/uploads/2024/04/e0b35a6b07c00771f85505a69f45aa72-600x600-1.jpg,(empty),(empty),(empty),
,,38424,Anker Soundcore P40i Smart ANC True Wireless Earbuds,5699,"Upto 12 hours of  play on single charge
IPX5 water resistant",https://avechi.co.ke/product/anker-soundcore-p40i-anc-true-wireless-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/05/anker-p40i-e1713862781182-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/A3955-PURPLE.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/A3955-WHITE.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/anker-p40i-e1713862781182-2.jpg,(empty),
,,38434,Anker Soundcore H30i Wireless On Ear Headphones,3699,"deep bass
upto 70 hours playtime",https://avechi.co.ke/product/anker-soundcore-h30i-wireless-on-ear-headphones/,https://avechi.co.ke/wp-content/uploads/2024/05/Anker-Soundcore-H30i-black-01-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/Anker-Soundcore-h30i-Headphones-White-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/Anker-Soundcore-h30i-Headphones-White-1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/Anker-Soundcore-H30i-black-01-1-1.jpg,(empty),
,,38656,Oneplus Buds 5,6499,"IP55 dust and water resistant
8 hours of battery life on a single charge
12.4mm titanium-plated driver
Dolby Panoramic Sound effect",https://avechi.co.ke/product/oneplus-buds-5/,https://avechi.co.ke/wp-content/uploads/2024/05/e510a-b.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/Color-options-of-Buds-V.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/e510a-l2.jpg,https://avechi.co.ke/wp-content/uploads/2024/05/e510a-w.jpg,(empty),
,,39342,Sony WF-SP800N Wireless Noise Cancelling Earbuds,16999,"Voice  assistant intergrated
IP55 Sweat and splash proof
upto 9 hours play time",https://avechi.co.ke/product/sony-wf-sp800n-wireless-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/06/3299c2821e370f93cc7af1b5fde70bba.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/3299c2821e370f93cc7af1b5fde70bba-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/3299c2821e370f93cc7af1b5fde70bba-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/3299c2821e370f93cc7af1b5fde70bba-3.jpg,(empty),
,,39487,Lenovo XT91 Thinkplus Live Pods,1999,"Bluetooth 5.0 chip

Intelligent noise reduction
8mm dynamic drive
LED digital display",https://avechi.co.ke/product/lenovo-xt91-thinkplus-live-pods/,https://avechi.co.ke/wp-content/uploads/2024/06/33000178678741_main_480Wx480H.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/33000178678740_main_480Wx480H.jpg,(empty),(empty),(empty),
,,39750,JBL Tune Buds True Wireless Noise Cancelling Earbuds,8199,"up 48hours playtime,
IP54 dust and water  resistant",https://avechi.co.ke/product/jbl-tune-buds-true-wireless-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/06/785c569b-f500-44e7-85eb-8b20fa95a2ba.__CR00600450_PT0_SX600_V1___.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/785c569b-f500-44e7-85eb-8b20fa95a2ba.__CR00600450_PT0_SX600_V1___-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/785c569b-f500-44e7-85eb-8b20fa95a2ba.__CR00600450_PT0_SX600_V1___-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/785c569b-f500-44e7-85eb-8b20fa95a2ba.__CR00600450_PT0_SX600_V1___-3.jpg,(empty),
,,39756,JBL Tune 310C Wired USB C Earphones,2699,"Pure Bass Sound
USB c connectivity",https://avechi.co.ke/product/jbl-tune-310c-wired-usb-c-earphones/,https://avechi.co.ke/wp-content/uploads/2024/06/deb1c9166d220496e4f659445aed2951-600x6001-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/jbl-tune-310-usbc-earphones-hero-red-singapore-221567.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/jbl-tune-310-usbc-earphones-hero-red-singapore-221567-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/06/deb1c9166d220496e4f659445aed2951-600x6001-2.jpg,(empty),
,,40337,Redmi Buds 6 Active,2999,"Driver with certification
Bluetooth 5.4 support",https://avechi.co.ke/product/redmi-buds-6-active/,https://avechi.co.ke/wp-content/uploads/2024/07/b0d785f7-9181-4c58-96fc-0fa09a2385b11-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/07/redmi-buds-6-active.jpg,(empty),(empty),(empty),
,,40562,Samsung Galaxy Buds 3 pro,16999,"upto 30 hours listening time(ANC off), Active &amp; Adaptive noise cancellation
Voice commands, water and sweat resistant",https://avechi.co.ke/product/samsung-galaxy-buds-3-pro/,https://avechi.co.ke/wp-content/uploads/2024/07/Samsung-Galaxy-Buds-3-Pro-A1.jpg,https://avechi.co.ke/wp-content/uploads/2024/07/Samsung-Galaxy-Buds-3-Pro-A1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/07/Samsung-Galaxy-Buds-3-Pro-A1-2.jpg,(empty),(empty),
,,40569,Samsung Galaxy Buds 3,9599,"upto 30 hours listening time(ANC off), Active &amp; Adaptive noise cancellation
Voice commands, Galaxy AI for translations",https://avechi.co.ke/product/samsung-galaxy-buds-3/,https://avechi.co.ke/wp-content/uploads/2024/07/Samsung-Galaxy-Buds-3-b-3.jpg,https://avechi.co.ke/wp-content/uploads/2024/07/Samsung-Galaxy-Buds-3-f.jpg,https://avechi.co.ke/wp-content/uploads/2024/07/Samsung-Galaxy-Buds-3-b-4.jpg,https://avechi.co.ke/wp-content/uploads/2024/07/Samsung-Galaxy-Buds-3-b-5.jpg,(empty),
,,40815,Nothing CMF BUDS Pro 2,6499,"ChatGPT Intergration
Hybrid Active Noise Cancellation",https://avechi.co.ke/product/nothing-cmf-buds-pro-2/,https://avechi.co.ke/wp-content/uploads/2024/08/Untitled-1-23.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/Untitled-1-23-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/Untitled-1-23-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/Untitled-1-23-3.jpg,(empty),
,,40984,JBL Tune 235NC TWS Noise Cancelling earbuds,7699,"up 40hours playtime, with 10 hours ANC off
IP54 dust and water  resistant
Active Noise cancelling buds",https://avechi.co.ke/product/jbl-tune-235nc-tws-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/08/images-9.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/7ccd670322ab4777519c4e98b9d2ae1cfcbcfd51_JBL_JBLT230NCTWSB_Headphone_Hero_2-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/7ccd670322ab4777519c4e98b9d2ae1cfcbcfd51_JBL_JBLT230NCTWSB_Headphone_Hero_2-1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/images-9-1.jpg,(empty),
,,40985,Oneplus Nord Buds 3 Pro,6999,"12.4 mm dynamic driver
Active Noise Cancellation
Bluetooth 5.4",https://avechi.co.ke/product/oneplus-nord-buds-3-pro/,https://avechi.co.ke/wp-content/uploads/2024/08/3279470_7ab8d8257426.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/Untitled-1-Recovered-57.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/f017fd986d81ab4abe6b52cad76b11ff-600x600-1.jpg,(empty),(empty),
,,41055,Anker Soundcore R50I NC True Wireless Noise Cancelling Earbuds,3499,"Adaptive Active Noise Cancellation
Ipx5 water resistant",https://avechi.co.ke/product/anker-soundcore-r50i-nc-true-wireless-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/08/Soundcore-R50i-NC-01.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/Anker-Soundcore-R50i-Nc-Hot-Price-In-Bangladesh.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/Soundcore-R50i-NC-01-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/Soundcore-R50i-NC-01-2.jpg,(empty),
,,41260,Redmi Buds 5A Active Noise Cancelling Earbuds,3999,"IPX4 splash proof , 12nm drivers
30 hours playtime ,",https://avechi.co.ke/product/redmi-buds-5a-active-noise-cancelling-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/08/redmi-buds-5a-800x800-1713862378.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/redmi-buds-5a-800x800-1713862378-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/redmi-buds-5a-800x800-1713862378-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/redmi-buds-5a-800x800-1713862378-3.jpg,(empty),
,,41401,Anker Soundcore A30i Smart Noise Canceling Buds,3499,"small Stylish lipstick like design, IP54 splashproof and dustproof
Smart AdaptiVe  noise cancellation",https://avechi.co.ke/product/anker-soundcore-a30i-smart-noise-canceling-buds/,https://avechi.co.ke/wp-content/uploads/2024/08/A3958Z11_TD01_V1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/A3958Z11_TD01_V1-1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/A3958Z11_TD01_V1-1-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/A3958Z11_TD01_V1-1-3.jpg,(empty),
,,41814,PlayStation Pulse Explore Wireless Earbuds,23699,"Intuitive controls
Distinct Design
Intuitive controls
Integrated microphones
Built-in battery and charging case
AI-enhanced noise rejection",https://avechi.co.ke/product/playstation-pulse-explore-wireless-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/08/pulse-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/7364d77c-3317-4f4c-afbc-e688ea1a2de0.b4e6ebe62fe6345a3b8051b4cde5ba37.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/pulse-explore-4.jpg,(empty),(empty),
,,41816,Apple Earpods USB C Wired Headsets,3499,"Deep, rich bass tones
Circular earbuds designed for comfort",https://avechi.co.ke/product/apple-earpods-usb-c-wired-headsets/,https://avechi.co.ke/wp-content/uploads/2024/08/61v6xXAhKL._AC_UF10001000_QL80_.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/61v6xXAhKL._AC_UF10001000_QL80_-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/61v6xXAhKL._AC_UF10001000_QL80_-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/08/61v6xXAhKL._AC_UF10001000_QL80_-3.jpg,(empty),
,,41977,Redmi Buds 6 Play,2499,"AI Noise reduction for calls
upto 7.5hours playtime",https://avechi.co.ke/product/redmi-buds-6-play/,https://avechi.co.ke/wp-content/uploads/2024/09/Xiaomi-Redmi-Buds-6-Play.jpg,https://avechi.co.ke/wp-content/uploads/2024/09/Xiaomi-Redmi-Buds-6-Play-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/09/Xiaomi-Redmi-Buds-6-Play-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/09/Xiaomi-Redmi-Buds-6-Play-3.jpg,(empty),
,,42802,Apple Airpods 4 Wireless Earbuds,16599,"Rebuilt For Comfort
Long Battery Life
Magical Experience
Improved Sound And Call Quality",https://avechi.co.ke/product/apple-airpods-4-wireless-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/09/51ppBwqC4xL._AC_UF350350_QL80_1.jpg,https://avechi.co.ke/wp-content/uploads/2024/09/casti_true_wireless_apple_airpods_gen_4_anc_011-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/09/casti_true_wireless_apple_airpods_gen_4_anc_011-2.jpg,(empty),(empty),
,,42808,Apple Airpods 4 NC Wireless Earbuds,21499,"Active Noise Cancellation
Rebuilt For Comfort
Long Battery Life
Magical Experience
Improved Sound And Call Quality",https://avechi.co.ke/product/apple-airpods-4-nc-wireless-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/09/51ppBwqC4xL._AC_UF350350_QL80_1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/09/casti_true_wireless_apple_airpods_gen_4_anc_011-3.jpg,https://avechi.co.ke/wp-content/uploads/2024/09/51ppBwqC4xL._AC_UF350350_QL80_1-2.jpg,(empty),(empty),
,,43307,Redmi Buds 6 Lite Earbuds,3499,"40dB noise cancellation, 12.4mm titanium acuoustic drivers
Dual-mic with AI noise reduction for clear calls",https://avechi.co.ke/product/redmi-buds-6-lite-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/10/XIAOMI-REDMI-BUDS-6-LITE-BLK.jpg,https://avechi.co.ke/wp-content/uploads/2024/10/XIAOMI-REDMI-BUDS-6-LITE-BLU-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/10/XIAOMI-REDMI-BUDS-6-LITE-BLK-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/10/XIAOMI-REDMI-BUDS-6-LITE-BLU-2.jpg,(empty),
,,43412,Google Buds Pro 2,20499,"Designed to be the most comfortable earbuds
Up to 30 hours with Active Noise Cancellation
New Google Tensor A1 chip for powerful performance",https://avechi.co.ke/product/google-buds-pro-2/,https://avechi.co.ke/wp-content/uploads/2024/10/4072a260-58c9-11ef-9d7b-552ab27ea81a1.jpg,https://avechi.co.ke/wp-content/uploads/2024/10/4072a260-58c9-11ef-9d7b-552ab27ea81a1-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/10/4072a260-58c9-11ef-9d7b-552ab27ea81a1-2.jpg,(empty),(empty),
,,44732,Anker Soundcore K20i Semi In Ear Bluetooth Earbuds,2999,(empty),https://avechi.co.ke/product/anker-soundcore-k20i-semi-in-ear-bluetooth-earbuds/,https://avechi.co.ke/wp-content/uploads/2024/12/Anker-Soundcore-K20i-01.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/Anker-Soundcore-K20i-01-1.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/Anker-Soundcore-K20i-01-2.jpg,https://avechi.co.ke/wp-content/uploads/2024/12/Anker-Soundcore-K20i-01-3.jpg,(empty),
,,47818,Beats Studio Pro Wireless Noise Cancelling Headphones,23999,"Upto 40hours playtime
Active Noise cancellation
Loseless Audio",https://avechi.co.ke/product/beats-studio-pro-wireless-noise-cancelling-headphones/,https://avechi.co.ke/wp-content/uploads/2025/03/MQTQ3_AV3.jpg,https://avechi.co.ke/wp-content/uploads/2025/03/Beats-Studio-Pro-Headphones-Sandstone.jpg,https://avechi.co.ke/wp-content/uploads/2025/03/51pNGoFzxL._AC_UF10001000_QL80_.jpg,https://avechi.co.ke/wp-content/uploads/2025/03/MQTQ3_AV3-1.jpg,(empty),
,,49742,Nothing CMF Buds 2a,4999,"12.4mm Bio-fibre Driver tuned by Dirac
42 dB Active Noise Cancellation with Transparency Mode
4 HD Mics with Clear Voice Technology
Up to 8 hours of playback on a single charge
IP54 water and dust resistance",https://avechi.co.ke/product/nothing-cmf-buds-2a/,https://avechi.co.ke/wp-content/uploads/2025/05/CMF-by-Nothing-Buds-2a-True-Wireless-Earbuds-3-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/05/cmf-buds-2a-2.jpg,(empty),(empty),(empty),
,,50159,Xiaomi Type C Wired Earphones,799,"IP54 dust and water resistance
12.4mm large driver, wired earphones",https://avechi.co.ke/product/xiaomi-type-c-wired-earphones/,https://avechi.co.ke/wp-content/uploads/2025/05/03572861ed2a25ca67b3ac708f183746.jpg,https://avechi.co.ke/wp-content/uploads/2025/05/41vqq0Y5rKL._AC_UF10001000_QL80_.jpg,https://avechi.co.ke/wp-content/uploads/2025/05/03572861ed2a25ca67b3ac708f183746-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/05/03572861ed2a25ca67b3ac708f183746-2.jpg,(empty),
,,51292,JBL Tune 305C Wired USB C Earphones,2499,"USB-C connectivity
Pure Bass Sound
Versatile compatibility",https://avechi.co.ke/product/jbl-tune-305c-wired-usb-c-earphones/,https://avechi.co.ke/wp-content/uploads/2025/06/305-c1.jpg,https://avechi.co.ke/wp-content/uploads/2025/06/305-c1.jpg,(empty),(empty),(empty),
,,52228,Samsung Galaxy Buds Core,4699,"silicone wingtips for a pressure-free fit.
Active Noise cancellation
upto  35 hours of play time,",https://avechi.co.ke/product/samsung-galaxy-buds-core/,https://avechi.co.ke/wp-content/uploads/2025/07/Samsung-Galaxy-Buds-Core-3.jpg,https://avechi.co.ke/wp-content/uploads/2025/07/images-5-1750848891-0.jpg,https://avechi.co.ke/wp-content/uploads/2025/07/Samsung-Galaxy-Buds-Core-3-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/07/images-5-1750848891-0-1.jpg,(empty),
,,53910,OnePlus Bullets Wireless Z3,3999,"IP55 Water and Sweat resistant
Bluetooth 5.0",https://avechi.co.ke/product/oneplus-bullets-wireless-z3/,https://avechi.co.ke/wp-content/uploads/2025/09/c3ca1e7b7645e5a734b325bc54307bf3-600x600-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/09/c3ca1e7b7645e5a734b325bc54307bf3-600x600-1.jpg,https://avechi.co.ke/wp-content/uploads/2025/09/OnePlus-Bullet-Wireless-Z3-ANC-Neckband-Earphones-Red.jpg,(empty),(empty),
,,56000,Nothing Ear A buds B162,8999,"Active Noise Cancellation 
ChatGPT Integration",https://avechi.co.ke/product/nothing-ear-a-buds-b162/,https://avechi.co.ke/wp-content/uploads/2025/11/a0f8156b3d5e5171537dd9d6b5e3455124c7b30a_635142_11.jpg,(empty),(empty),(empty),(empty),
,,56021,Samsung Galaxy Buds 3 FE,14699,"11mm Dynamic Drivers
Crystal Clear Call Technology
Active Noise Cancellation
Ambient Sound Mode
Pinch &amp; Swipe Controls",https://avechi.co.ke/product/samsung-galaxy-buds-3-fe/,https://avechi.co.ke/wp-content/uploads/2025/11/Samsung-Galaxy-Buds3-FE-e.jpg,https://avechi.co.ke/wp-content/uploads/2025/11/Samsung-Galaxy-Buds3-FE-e.jpg,https://avechi.co.ke/wp-content/uploads/2025/11/Samsung-Galaxy-Buds3-FE-d.jpg,(empty),(empty),
,,56142,Huawei FreeClip Open Ear Wireless Earbuds,18799,"AI Crystal clear calls, seamless dual device connection
Gesture controls, head motion controls,",https://avechi.co.ke/product/huawei-freeclip-open-ear-wireless-earbuds/,https://avechi.co.ke/wp-content/uploads/2025/11/huawei-freeclip-1.cellular-kenya-e1706003573837.jpg,https://avechi.co.ke/wp-content/uploads/2025/11/ppppp.jpg,https://avechi.co.ke/wp-content/uploads/2025/11/444.jpg,https://avechi.co.ke/wp-content/uploads/2025/11/huawei-freeclip-1.cellular-kenya-e1706003573837-1.jpg,(empty),
,,58539,Anker Soundcore R60i NC Wireless Earbuds,4199,"AI Translation (100+ languages), Phone Stand Case. 
Adaptive Noise Cancelling
6 microphones for crisp clear calls",https://avechi.co.ke/product/anker-soundcore-r60i-nc-wireless-earbuds/,https://avechi.co.ke/wp-content/uploads/2026/01/r60i.jpg,https://avechi.co.ke/wp-content/uploads/2026/01/60i.jpg,https://avechi.co.ke/wp-content/uploads/2026/01/60i-1.jpg,https://avechi.co.ke/wp-content/uploads/2026/01/r60i-1.jpg,(empty),
