ID,Name,Brand,Color,Variants,image_name,ImageName,ImageExt,ImageWsrv,Currency,Price,StockStatus,StockQuantity,Categories,Description,spec1,spec2,spec3,spec4,spec5,spec6,spec7,Image1,Image2,Image3
19188,JBL PartyBox Encore 2 + Mic,JBL,,,LS_JBL_PARTYBOX_ENCORE_2_MIC_035_x2.webp,LS_JBL_PARTYBOX_ENCORE_2_MIC_035_x2,webp,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FLS_JBL_PARTYBOX_ENCORE_2_MIC_035_x2.webp&w=768&fit=contain&trim=10&output=png,KShs,49200,instock,,Party Speakers,"JBL PartyBox Encore 2 Power up the JBL PartyBox Encore 2 and let the good times roll. With this portable speaker, you’ll want to play DJ at every event, with smooth JBL Pro Sound, a light show to fit the mood, and a mic for your emceeing pleasure. Feel that extra oomph in your chest from the epic highs and deep lows, whether your playing a new pop ballad or going with a classic slow jam. Once you’ve nailed the soundcheck, it’s time to turn up the ambiance with a light show that grooves to your beats. Ready to run the show? Grab the digital wireless mic and become your own emcee or karaoke host! You can also customize your sound with adjustable echo, bass, and treble controls to make sure you sound just right. From open rooftops to crowded basements, the JBL PartyBox Encore 2 knows how to adapt, with its grab-and-go handle and IPX4 splash-proof design. What’s better than one JBL PartyBox Encore 2? Two! Pair them up for true stereo vibes or link with other JBL Auracast™-enabled speakers for an even wilder dance party. And if 15 hours of nonstop jams isn’t enough, grab a spare rechargeable battery to keep the music going. Make the vibes immaculate with the JBL PartyBox app, where you can control your playlist, add fun sound effects, and pick the perfect light show mood—all while you’re doing the worm on the dance floor. Whatever the occasion, the JBL PartyBox Encore 2 knows how to bring all the feels.",,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/LS_JBL_PARTYBOX_ENCORE_2_MIC_035_x2.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/LS_JBL_PARTYBOX_ENCORE_2_MIC_035_x2.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/LS_JBL_PARTYBOX__ENCORE2_FRONT_004_x3.webp
19178,JBL PartyBox 520,JBL,,,JBL_PARTYBOX_520_HERO_0031_x1.webp,JBL_PARTYBOX_520_HERO_0031_x1,webp,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FJBL_PARTYBOX_520_HERO_0031_x1.webp&w=768&fit=contain&trim=10&output=png,KShs,107800,instock,,Party Speakers,"JBL PartyBox 520 Got big plans that call for big sound? The JBL PartyBox 520 knows how to set the mood with a vibey lightshow and our biggest, boldest, thumping sound yet, powered by the all new AI Sound Boost tech to help get everyone moving and shaking. Our sound might be heavy but this speaker is easy to move, whether we’re setting up in the backyard, by the pool, or that place where our friend just dropped a pin. Every move is smooth with the PartyBox 520’s grippy handle and wide wheels that are ready to roll when you are. With up to 15 hours of playtime, you can host multiple parties before it’s time for a recharge. And don’t worry about any splashes or spills, this speaker is designed to withstand the most raucous parties - fouls and all. What’s better than one JBL PartyBox 520? Two or three or more! Pair them up or link with other JBL Auracast™-enabled speakers and take the party up a notch.",,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL_PARTYBOX_520_HERO_0031_x1.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL_PARTYBOX_520_HERO_0031_x1.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL_PARTYBOX_520_FRONT_0012_x1.webp
19169,JBL Clip 5,JBL,"Black, Blue",,JBL_CLIP_5_FRONT_BLACK_48210_x1.webp,JBL_CLIP_5_FRONT_BLACK_48210_x1,webp,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FJBL_CLIP_5_FRONT_BLACK_48210_x1.webp&w=768&fit=contain&trim=10&output=png,KShs,7100,instock,,Bluetooth Speaker,"JBL Clip 5 The JBL Clip 5 ultra-portable Bluetooth speaker is small enough to hold in one hand, but don’t let the size fool you—it’s big where it counts. A wide, fully integrated carabiner is big enough to clip to just about anything. The powerful driver and passive radiator deliver bigger, louder JBL Pro Sound and punchy bass. A single charge gives you up to 12 hours of playtime—and even more if Playtime Boost is turned on. Speaking of outside, it’s IP67-certified waterproof and dustproof, so it’s a natural to take on your next hike or camping trip. Pair two Clip 5′ s together for stereo sound, or instantly connect it with multiple JBL Auracast-enabled speakers for even bigger sound over more space. Plus it’s available in a variety of colors, so you’re sure to find one that fits your vibe. Every day is an adventure with the JBL Clip 5.",,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL_CLIP_5_FRONT_BLACK_48210_x1.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL_CLIP_5_FRONT_BLACK_48210_x1.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL_CLIP_5_HERO_BLACK_48128_x6.webp
19164,JBL Junior 460NC,JBL,,,1.webp,1,webp,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2F1.webp&w=768&fit=contain&trim=10&output=png,KShs,9200,instock,,Headphones,JBL Junior 460NC,,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/1.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/1.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/3.webp
19158,JBL Tour One M3 Smart Tx,JBL,,,LS_JBL_Tour_One_M3-Smart-Tx_Product-Image_Hero_Black_Friends.webp,LS_JBL_Tour_One_M3-Smart-Tx_Product-Image_Hero_Black_Friends,webp,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FLS_JBL_Tour_One_M3-Smart-Tx_Product-Image_Hero_Black_Friends.webp&w=768&fit=contain&trim=10&output=png,KShs,45600,instock,,Headphones,JBL Tour One M3 Smart Tx,,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/LS_JBL_Tour_One_M3-Smart-Tx_Product-Image_Hero_Black_Friends.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/LS_JBL_Tour_One_M3-Smart-Tx_Product-Image_Hero_Black_Friends.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/LS_JBL_Tour-One_M3-Smart-Tx_Product-Image_Front_Black.webp
19152,JBL Junior 320,JBL,,,01-1.webp,01-1,webp,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2F01-1.webp&w=768&fit=contain&trim=10&output=png,KShs,6300,instock,,Headphones,JBL Junior 320,,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/01-1.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/01-1.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/LS_JBL_Junior-320_Product-Image_Detail_3_Blue.webp
19133,JBL Live 770NC,JBL,,,JBL-Live-770NC_black.jpg,JBL-Live-770NC_black,jpg,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FJBL-Live-770NC_black-768x768.jpg&w=768&fit=contain&trim=10&output=png,KShs,16200,instock,,Headphones,JBL Live 770NC,,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL-Live-770NC_black.jpg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL-Live-770NC_black-768x768.jpg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/JBL-Live-770NC_black.jpg
19111,Canon EOS R50 Mirrorless Camera Content Creator Kit,Canon,,,5811C037_EOS-R50_07.webp,5811C037_EOS-R50_07,webp,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2F5811C037_EOS-R50_07-768x768.webp&w=768&fit=contain&trim=10&output=png,KShs,98400,instock,,Camera,Canon EOS R50 Mirrorless Camera Content Creator Kit,,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/5811C037_EOS-R50_07.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/5811C037_EOS-R50_07-768x768.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/5811C037_EOS-R50_07.webp
19109,MacBook Air 13″ - M4 Chip - 256GB + 16GB -Midnight,Apple,,,Macbook-Air-M4-13-Inch-Midnight.webp,Macbook-Air-M4-13-Inch-Midnight,webp,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FMacbook-Air-M4-13-Inch-Midnight.webp&w=768&fit=contain&trim=10&output=png,KShs,156699,instock,,Mac,MacBook Air 13″ M4 Chip,,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Macbook-Air-M4-13-Inch-Midnight.webp,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Macbook-Air-M4-13-Inch-Midnight.webp,
19100,Apple USB C-to-C 60W Cable 1m,Apple,,,Apple-USB-C-to-C-60W-Cable-1m-1.jpg,Apple-USB-C-to-C-60W-Cable-1m-1,jpg,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FApple-USB-C-to-C-60W-Cable-1m-1-768x768.jpg&w=768&fit=contain&trim=10&output=png,KShs,3000,instock,,Accessories,Apple USB C-to-C 60W Cable 1m,,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-USB-C-to-C-60W-Cable-1m-1.jpg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-USB-C-to-C-60W-Cable-1m-1-768x768.jpg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-USB-C-to-C-60W-Cable-1m-1.jpg
19092,AirPods Pro 2nd gen with MagSafe Charging Case (USB‑C),Apple,,,AirPods-Pro-2nd-generation-with-MagSafe-Charging-Case-USB‑C-2.jpeg,AirPods-Pro-2nd-generation-with-MagSafe-Charging-Case-USB‑C-2,jpeg,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FAirPods-Pro-2nd-generation-with-MagSafe-Charging-Case-USB%E2%80%91C-2.jpeg&w=768&fit=contain&trim=10&output=png,KShs,28800,instock,,AirPods,AirPods Pro 2nd gen with MagSafe Charging Case (USB‑C),,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/AirPods-Pro-2nd-generation-with-MagSafe-Charging-Case-USB‑C-2.jpeg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/AirPods-Pro-2nd-generation-with-MagSafe-Charging-Case-USB‑C-2.jpeg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/AirPods-Pro-2nd-generation-with-MagSafe-Charging-Case-USB‑C.jpeg
19084,Apple Pencil (USB-C),Apple,,,Apple-Pencil-USB-C.jpg,Apple-Pencil-USB-C,jpg,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FApple-Pencil-USB-C-768x768.jpg&w=768&fit=contain&trim=10&output=png,KShs,13500,instock,,Accessories,Apple Pencil (USB-C),,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-Pencil-USB-C.jpg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-Pencil-USB-C-768x768.jpg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-Pencil-USB-C.jpg
19082,Apple 85W MagSafe 2 Power Adapter,Apple,,,85W-MagSafe-2-Power-Adapter-for-MacBook-Pro-with-Retina-display-e1682666717491.jpeg,85W-MagSafe-2-Power-Adapter-for-MacBook-Pro-with-Retina-display-e1682666717491,jpeg,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2F85W-MagSafe-2-Power-Adapter-for-MacBook-Pro-with-Retina-display-e1682666717491.jpeg&w=768&fit=contain&trim=10&output=png,KShs,6000,instock,,Accessories,Apple 85W MagSafe 2 Power Adapter,,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/85W-MagSafe-2-Power-Adapter-for-MacBook-Pro-with-Retina-display-e1682666717491.jpeg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/85W-MagSafe-2-Power-Adapter-for-MacBook-Pro-with-Retina-display-e1682666717491.jpeg,
19080,Apple Watch Magnetic Fast Charger to USB-C Cable (1m),Apple,,,Apple-Watch-Magnetic-Fast-Charger-to-USB-C-Cable-1m.jpg,Apple-Watch-Magnetic-Fast-Charger-to-USB-C-Cable-1m,jpg,https://wsrv.nl/?url=https%3A%2F%2Fwww.avicomm.co.ke%2Fwp-content%2Fuploads%2F2025%2F08%2FApple-Watch-Magnetic-Fast-Charger-to-USB-C-Cable-1m-768x768.jpg&w=768&fit=contain&trim=10&output=png,KShs,5400,instock,,Accessories,Apple Watch Magnetic Fast Charger to USB-C Cable (1m),,,,,,,,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-Watch-Magnetic-Fast-Charger-to-USB-C-Cable-1m.jpg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-Watch-Magnetic-Fast-Charger-to-USB-C-Cable-1m-768x768.jpg,https://www.avicomm.co.ke/wp-content/uploads/2025/08/Apple-Watch-Magnetic-Fast-Charger-to-USB-C-Cable-1m.jpg
